日期,单品编码,批发价格(元/千克),批发价格_异常标记
2022-07-13,102900005116714,6.08,False
2022-07-13,102900005116790,2.65,False
2022-07-13,102900005116837,9.03,False
2022-07-13,102900005116899,6.83,False
2022-07-13,102900005116912,6.82,False
2022-07-13,102900005116943,13.61,False
2022-07-13,102900005117209,7.07,False
2022-07-13,102900005118817,7.86,False
2022-07-13,102900005118824,10.16,False
2022-07-13,102900005118831,3.56,False
2022-07-13,102900005119944,6.62,False
2022-07-13,102900005119975,1.65,False
2022-07-13,102900005125808,14.71,True
2022-07-13,102900005125815,5.55,False
2022-07-13,102900011000328,8.0,False
2022-07-13,102900011000861,12.31,False
2022-07-13,102900011001219,11.24,False
2022-07-13,102900011001561,1.35,False
2022-07-13,102900011008164,4.55,False
2022-07-13,102900011009246,7.41,False
2022-07-13,102900011009970,4.83,False
2022-07-13,102900011012994,3.0,False
2022-07-13,102900011013274,3.24,False
2022-07-13,102900011016701,8.41,False
2022-07-13,102900011016909,9.67,False
2022-07-13,102900011022764,4.01,False
2022-07-13,102900011023464,4.63,False
2022-07-13,102900011027479,8.33,False
2022-07-13,102900011029305,14.52,False
2022-07-13,102900011030929,1.53,False
2022-07-13,102900011031100,1.94,False
2022-07-13,102900011032022,1.41,False
2022-07-13,102900011032206,1.86,False
2022-07-13,102900011032213,2.17,False
2022-07-13,102900011032343,14.7,False
2022-07-13,102900011032367,9.42,False
2022-07-13,102900011033906,1.39,False
2022-07-13,102900011033920,2.54,False
2022-07-13,102900011033937,5.41,False
2022-07-13,102900011034026,5.17,False
2022-07-13,102900011034330,3.09,False
2022-07-13,102900051000463,3.98,False
2022-07-13,102900051000944,14.71,True
2022-07-13,102900051004294,10.1,False
2022-07-13,102900051010455,3.4,False
2022-07-13,106949711300259,1.5,False
2022-07-13,106973990980123,1.58,False
2022-07-14,102900005115762,1.88,False
2022-07-14,102900005115779,4.45,False
2022-07-14,102900005115786,1.66,False
2022-07-14,102900005115793,9.66,False
2022-07-14,102900005115823,3.83,False
2022-07-14,102900005115946,1.88,False
2022-07-14,102900005115960,2.0,False
2022-07-14,102900005115984,4.09,False
2022-07-14,102900005116042,7.0,False
2022-07-14,102900005116219,5.41,False
2022-07-14,102900005116226,10.31,False
2022-07-14,102900005116233,6.04,False
2022-07-14,102900005116257,2.88,False
2022-07-14,102900005116509,2.06,False
2022-07-14,102900005116530,13.79,False
2022-07-14,102900005116547,5.51,False
2022-07-14,102900005116714,6.2,False
2022-07-14,102900005116837,7.65,False
2022-07-14,102900005116899,6.84,False
2022-07-14,102900005116912,7.75,False
2022-07-14,102900005116943,14.05,False
2022-07-14,102900005118817,7.77,False
2022-07-14,102900005118824,10.2,False
2022-07-14,102900005118831,3.32,False
2022-07-14,102900005119104,1.9,False
2022-07-14,102900005119975,2.0,False
2022-07-14,102900005125808,14.71,True
2022-07-14,102900005125815,5.55,False
2022-07-14,102900011000328,8.0,False
2022-07-14,102900011000632,9.59,False
2022-07-14,102900011001219,11.24,False
2022-07-14,102900011001561,1.39,False
2022-07-14,102900011001691,8.31,False
2022-07-14,102900011001806,3.16,False
2022-07-14,102900011002414,10.65,False
2022-07-14,102900011008164,4.45,False
2022-07-14,102900011009970,4.8,False
2022-07-14,102900011012994,2.91,False
2022-07-14,102900011013274,3.14,False
2022-07-14,102900011016701,8.6,False
2022-07-14,102900011022764,3.88,False
2022-07-14,102900011023464,5.54,False
2022-07-14,102900011027479,8.51,False
2022-07-14,102900011029305,13.58,False
2022-07-14,102900011030097,2.08,False
2022-07-14,102900011030929,1.49,False
2022-07-14,102900011031100,1.61,False
2022-07-14,102900011031582,2.4,False
2022-07-14,102900011032022,1.43,False
2022-07-14,102900011032206,1.8,False
2022-07-14,102900011032220,3.41,False
2022-07-14,102900011032251,2.75,False
2022-07-14,102900011033906,1.06,False
2022-07-14,102900011033920,2.73,False
2022-07-14,102900011033937,5.41,False
2022-07-14,102900011034262,1.46,False
2022-07-14,102900011034330,3.09,False
2022-07-14,102900051000463,5.51,False
2022-07-14,102900051004294,8.02,False
2022-07-14,102900051009336,14.42,False
2022-07-14,102900051010455,3.69,False
2022-07-14,102900051010790,10.0,False
2022-07-14,106949711300259,1.59,False
2022-07-14,106973990980123,1.66,False
2022-07-15,102900005115762,1.8,False
2022-07-15,102900005115779,4.29,False
2022-07-15,102900005115786,1.63,False
2022-07-15,102900005115823,4.1,False
2022-07-15,102900005115946,1.8,False
2022-07-15,102900005115984,4.25,False
2022-07-15,102900005116219,5.29,False
2022-07-15,102900005116226,10.31,False
2022-07-15,102900005116233,6.29,False
2022-07-15,102900005116257,2.88,False
2022-07-15,102900005116509,2.07,False
2022-07-15,102900005116530,14.0,False
2022-07-15,102900005116547,5.6,False
2022-07-15,102900005116714,6.2,False
2022-07-15,102900005116837,7.65,False
2022-07-15,102900005116899,6.65,False
2022-07-15,102900005116912,7.75,False
2022-07-15,102900005116943,14.04,False
2022-07-15,102900005117209,13.24,False
2022-07-15,102900005118817,7.77,False
2022-07-15,102900005118824,10.38,False
2022-07-15,102900005118831,3.32,False
2022-07-15,102900005119104,1.89,False
2022-07-15,102900005119975,2.0,False
2022-07-15,102900005125808,14.71,True
2022-07-15,102900005125815,5.57,False
2022-07-15,102900011000328,8.01,False
2022-07-15,102900011000632,9.6,False
2022-07-15,102900011001219,11.24,False
2022-07-15,102900011001561,1.34,False
2022-07-15,102900011001691,8.21,False
2022-07-15,102900011002414,10.64,False
2022-07-15,102900011008164,4.49,False
2022-07-15,102900011009246,7.43,False
2022-07-15,102900011009970,4.8,False
2022-07-15,102900011012994,2.91,False
2022-07-15,102900011013274,3.15,False
2022-07-15,102900011016701,8.84,False
2022-07-15,102900011022764,3.98,False
2022-07-15,102900011023464,5.14,False
2022-07-15,102900011027479,8.98,False
2022-07-15,102900011029305,13.58,False
2022-07-15,102900011030912,2.18,False
2022-07-15,102900011030929,1.56,False
2022-07-15,102900011031100,2.09,False
2022-07-15,102900011031582,2.52,False
2022-07-15,102900011031995,1.67,False
2022-07-15,102900011032022,1.03,False
2022-07-15,102900011032206,1.78,False
2022-07-15,102900011032237,2.0,False
2022-07-15,102900011032244,1.8,False
2022-07-15,102900011032367,11.17,False
2022-07-15,102900011032848,1.1,False
2022-07-15,102900011033906,1.21,False
2022-07-15,102900011033920,2.79,False
2022-07-15,102900011033937,5.51,False
2022-07-15,102900011033944,5.48,False
2022-07-15,102900011034262,1.56,False
2022-07-15,102900011034330,3.01,False
2022-07-15,102900051000463,5.73,False
2022-07-15,102900051000944,14.71,True
2022-07-15,102900051004294,10.18,False
2022-07-15,102900051010455,3.52,False
2022-07-15,106949711300259,1.59,False
2022-07-15,106973990980123,1.68,False
2022-07-16,102900005115762,1.78,False
2022-07-16,102900005115779,4.24,False
2022-07-16,102900005115786,1.61,False
2022-07-16,102900005115793,11.39,False
2022-07-16,102900005115823,4.1,False
2022-07-16,102900005115946,1.78,False
2022-07-16,102900005115960,2.0,False
2022-07-16,102900005115984,4.3,False
2022-07-16,102900005116219,5.3,False
2022-07-16,102900005116226,10.31,False
2022-07-16,102900005116233,6.18,False
2022-07-16,102900005116257,2.88,False
2022-07-16,102900005116509,2.14,False
2022-07-16,102900005116530,14.0,False
2022-07-16,102900005116547,5.7,False
2022-07-16,102900005116714,6.12,False
2022-07-16,102900005116899,6.91,False
2022-07-16,102900005116905,10.0,False
2022-07-16,102900005116912,7.76,False
2022-07-16,102900005116943,14.03,False
2022-07-16,102900005117209,13.25,False
2022-07-16,102900005118817,8.25,False
2022-07-16,102900005118824,11.03,False
2022-07-16,102900005118831,3.32,False
2022-07-16,102900005119104,1.91,False
2022-07-16,102900005119975,2.0,False
2022-07-16,102900005125808,14.71,True
2022-07-16,102900005125815,5.56,False
2022-07-16,102900011000328,8.54,False
2022-07-16,102900011000632,9.6,False
2022-07-16,102900011000861,12.31,False
2022-07-16,102900011001219,11.06,False
2022-07-16,102900011001561,1.34,False
2022-07-16,102900011001691,8.18,False
2022-07-16,102900011001806,3.16,False
2022-07-16,102900011002414,9.34,False
2022-07-16,102900011007044,2.77,False
2022-07-16,102900011008164,4.52,False
2022-07-16,102900011009970,4.93,False
2022-07-16,102900011012994,2.91,False
2022-07-16,102900011013274,3.16,False
2022-07-16,102900011016701,9.35,False
2022-07-16,102900011022764,5.18,False
2022-07-16,102900011023464,5.05,False
2022-07-16,102900011027479,9.47,False
2022-07-16,102900011029305,13.58,False
2022-07-16,102900011030912,2.26,False
2022-07-16,102900011030929,1.48,False
2022-07-16,102900011031100,1.99,False
2022-07-16,102900011032022,0.87,False
2022-07-16,102900011032206,1.78,False
2022-07-16,102900011032213,2.1,False
2022-07-16,102900011032220,3.41,False
2022-07-16,102900011032237,1.5,False
2022-07-16,102900011033906,1.17,False
2022-07-16,102900011033920,3.15,False
2022-07-16,102900011033937,5.58,False
2022-07-16,102900011033944,5.44,False
2022-07-16,102900011034262,1.62,False
2022-07-16,102900011034330,3.05,False
2022-07-16,102900051000463,5.52,False
2022-07-16,102900051000944,14.71,True
2022-07-16,102900051004294,5.11,False
2022-07-16,102900051009336,14.43,False
2022-07-16,102900051010455,3.7,False
2022-07-16,106949711300259,1.59,False
2022-07-16,106973990980123,1.69,False
2022-07-17,102900005115762,1.81,False
2022-07-17,102900005115779,4.33,False
2022-07-17,102900005115786,1.63,False
2022-07-17,102900005115793,11.82,False
2022-07-17,102900005115823,4.1,False
2022-07-17,102900005115908,6.99,False
2022-07-17,102900005115946,1.8,False
2022-07-17,102900005115984,4.55,False
2022-07-17,102900005116219,5.31,False
2022-07-17,102900005116226,10.29,False
2022-07-17,102900005116233,7.64,False
2022-07-17,102900005116257,2.85,False
2022-07-17,102900005116509,2.23,False
2022-07-17,102900005116530,14.0,False
2022-07-17,102900005116547,5.73,False
2022-07-17,102900005116714,6.1,False
2022-07-17,102900005116899,7.19,False
2022-07-17,102900005116943,13.31,False
2022-07-17,102900005117209,13.31,False
2022-07-17,102900005118817,9.02,False
2022-07-17,102900005118824,12.22,False
2022-07-17,102900005118831,3.38,False
2022-07-17,102900005119104,1.91,False
2022-07-17,102900005119944,7.02,False
2022-07-17,102900005119975,2.0,False
2022-07-17,102900005125808,14.71,True
2022-07-17,102900005125815,5.52,False
2022-07-17,102900011000328,8.57,False
2022-07-17,102900011000632,9.61,False
2022-07-17,102900011000861,12.28,False
2022-07-17,102900011001219,11.36,False
2022-07-17,102900011001561,1.33,False
2022-07-17,102900011001806,3.2,False
2022-07-17,102900011006955,8.61,False
2022-07-17,102900011007044,4.08,False
2022-07-17,102900011008164,4.87,False
2022-07-17,102900011009246,7.37,False
2022-07-17,102900011009970,5.25,False
2022-07-17,102900011012994,2.88,False
2022-07-17,102900011013274,3.18,False
2022-07-17,102900011016701,9.46,False
2022-07-17,102900011022764,6.26,False
2022-07-17,102900011023464,5.02,False
2022-07-17,102900011027479,9.09,False
2022-07-17,102900011029305,13.58,False
2022-07-17,102900011030912,2.36,False
2022-07-17,102900011030929,1.44,False
2022-07-17,102900011031100,2.05,False
2022-07-17,102900011032022,1.39,False
2022-07-17,102900011032220,3.41,False
2022-07-17,102900011032237,1.1,False
2022-07-17,102900011032244,1.76,False
2022-07-17,102900011032848,1.1,False
2022-07-17,102900011033906,1.2,False
2022-07-17,102900011033920,3.33,False
2022-07-17,102900011033937,5.57,False
2022-07-17,102900011033944,5.61,False
2022-07-17,102900011034026,5.77,False
2022-07-17,102900011034262,1.62,False
2022-07-17,102900011034330,3.1,False
2022-07-17,102900051000463,5.48,False
2022-07-17,102900051000944,14.71,True
2022-07-17,102900051004294,5.0,False
2022-07-17,102900051009336,13.48,False
2022-07-17,102900051010455,3.76,False
2022-07-17,106949711300259,1.56,False
2022-07-17,106973990980123,1.68,False
2022-07-18,102900005115762,1.82,False
2022-07-18,102900005115779,4.5,False
2022-07-18,102900005115786,1.64,False
2022-07-18,102900005115793,11.43,False
2022-07-18,102900005115823,4.53,False
2022-07-18,102900005115908,6.97,False
2022-07-18,102900005115946,2.03,False
2022-07-18,102900005115984,4.66,False
2022-07-18,102900005116042,7.0,False
2022-07-18,102900005116219,5.27,False
2022-07-18,102900005116226,11.59,False
2022-07-18,102900005116233,7.64,False
2022-07-18,102900005116257,2.83,False
2022-07-18,102900005116509,2.22,False
2022-07-18,102900005116530,14.55,False
2022-07-18,102900005116547,7.54,False
2022-07-18,102900005116714,5.63,False
2022-07-18,102900005116899,6.87,False
2022-07-18,102900005116905,10.0,False
2022-07-18,102900005116912,7.75,False
2022-07-18,102900005116943,13.09,False
2022-07-18,102900005117209,13.81,False
2022-07-18,102900005118817,9.43,False
2022-07-18,102900005118824,12.26,False
2022-07-18,102900005118831,3.09,False
2022-07-18,102900005119104,1.91,False
2022-07-18,102900005119944,6.97,False
2022-07-18,102900005119975,2.0,False
2022-07-18,102900005125808,14.71,True
2022-07-18,102900005125815,5.52,False
2022-07-18,102900011000328,8.57,False
2022-07-18,102900011000632,9.61,False
2022-07-18,102900011000861,12.32,False
2022-07-18,102900011001219,10.18,False
2022-07-18,102900011001561,1.33,False
2022-07-18,102900011001691,7.44,False
2022-07-18,102900011001806,3.28,False
2022-07-18,102900011006955,8.61,False
2022-07-18,102900011007464,11.03,False
2022-07-18,102900011008164,4.91,False
2022-07-18,102900011009246,7.37,False
2022-07-18,102900011009970,5.95,False
2022-07-18,102900011012994,2.88,False
2022-07-18,102900011013274,3.3,False
2022-07-18,102900011016701,9.46,False
2022-07-18,102900011022764,6.26,False
2022-07-18,102900011023464,4.63,False
2022-07-18,102900011027479,9.0,False
2022-07-18,102900011029305,13.58,False
2022-07-18,102900011031100,2.11,False
2022-07-18,102900011032022,1.5,False
2022-07-18,102900011032206,1.78,False
2022-07-18,102900011032237,0.98,False
2022-07-18,102900011032251,2.75,False
2022-07-18,102900011032848,1.1,False
2022-07-18,102900011033906,1.19,False
2022-07-18,102900011033920,3.22,False
2022-07-18,102900011033937,5.55,False
2022-07-18,102900011034026,5.77,False
2022-07-18,102900011034262,1.62,False
2022-07-18,102900011034330,3.07,False
2022-07-18,102900051000463,5.47,False
2022-07-18,102900051000944,14.71,True
2022-07-18,102900051004294,5.0,False
2022-07-18,102900051010455,3.6,False
2022-07-18,106949711300259,1.67,False
2022-07-18,106973990980123,1.67,False
2022-07-19,102900005115762,1.81,False
2022-07-19,102900005115779,4.31,False
2022-07-19,102900005115786,1.72,False
2022-07-19,102900005115793,11.25,False
2022-07-19,102900005115823,5.83,False
2022-07-19,102900005115908,6.95,False
2022-07-19,102900005115946,1.97,False
2022-07-19,102900005115984,4.52,False
2022-07-19,102900005116219,5.26,False
2022-07-19,102900005116226,11.62,False
2022-07-19,102900005116233,7.64,False
2022-07-19,102900005116257,2.83,False
2022-07-19,102900005116509,2.28,False
2022-07-19,102900005116530,14.71,True
2022-07-19,102900005116547,6.42,False
2022-07-19,102900005116714,5.5,False
2022-07-19,102900005116899,6.7,False
2022-07-19,102900005116905,10.0,False
2022-07-19,102900005116943,13.08,False
2022-07-19,102900005117209,13.99,False
2022-07-19,102900005118817,9.32,False
2022-07-19,102900005118824,12.81,False
2022-07-19,102900005118831,2.95,False
2022-07-19,102900005119975,1.85,False
2022-07-19,102900005125808,14.71,True
2022-07-19,102900005125815,5.57,False
2022-07-19,102900011000328,8.58,False
2022-07-19,102900011000861,12.0,False
2022-07-19,102900011001561,1.33,False
2022-07-19,102900011001691,7.44,False
2022-07-19,102900011001806,3.4,False
2022-07-19,102900011006955,8.62,False
2022-07-19,102900011007044,2.67,False
2022-07-19,102900011008164,4.74,False
2022-07-19,102900011009970,5.8,False
2022-07-19,102900011012994,2.97,False
2022-07-19,102900011013274,3.41,False
2022-07-19,102900011016701,9.34,False
2022-07-19,102900011022764,6.38,False
2022-07-19,102900011023464,5.03,False
2022-07-19,102900011027479,9.0,False
2022-07-19,102900011029305,13.57,False
2022-07-19,102900011030912,2.28,False
2022-07-19,102900011031100,1.9,False
2022-07-19,102900011031582,2.63,False
2022-07-19,102900011031995,1.57,False
2022-07-19,102900011032022,1.47,False
2022-07-19,102900011032206,1.78,False
2022-07-19,102900011032237,1.22,False
2022-07-19,102900011032244,1.71,False
2022-07-19,102900011032732,10.6,False
2022-07-19,102900011032848,1.1,False
2022-07-19,102900011033906,1.07,False
2022-07-19,102900011033920,3.15,False
2022-07-19,102900011033937,5.76,False
2022-07-19,102900011033944,5.34,False
2022-07-19,102900011034026,5.77,False
2022-07-19,102900011034262,2.07,False
2022-07-19,102900051000463,5.42,False
2022-07-19,102900051000944,14.71,True
2022-07-19,102900051004294,5.0,False
2022-07-19,102900051010455,3.5,False
2022-07-19,106949711300259,1.78,False
2022-07-19,106973990980123,1.67,False
2022-07-20,102900005115762,1.83,False
2022-07-20,102900005115779,4.23,False
2022-07-20,102900005115786,1.82,False
2022-07-20,102900005115793,11.51,False
2022-07-20,102900005115823,5.83,False
2022-07-20,102900005115908,6.96,False
2022-07-20,102900005115946,1.95,False
2022-07-20,102900005115984,4.7,False
2022-07-20,102900005116226,10.73,False
2022-07-20,102900005116233,8.19,False
2022-07-20,102900005116257,3.07,False
2022-07-20,102900005116509,0.96,False
2022-07-20,102900005116530,14.71,True
2022-07-20,102900005116547,11.82,False
2022-07-20,102900005116714,5.68,False
2022-07-20,102900005116837,10.36,False
2022-07-20,102900005116899,6.57,False
2022-07-20,102900005116943,13.08,False
2022-07-20,102900005117209,14.0,False
2022-07-20,102900005118817,8.92,False
2022-07-20,102900005118824,13.31,False
2022-07-20,102900005118831,2.76,False
2022-07-20,102900005119944,6.97,False
2022-07-20,102900005119975,2.15,False
2022-07-20,102900005125808,14.71,True
2022-07-20,102900005125815,5.82,False
2022-07-20,102900011000328,8.61,False
2022-07-20,102900011001219,10.53,False
2022-07-20,102900011001561,1.33,False
2022-07-20,102900011001691,7.14,False
2022-07-20,102900011001806,3.09,False
2022-07-20,102900011006955,8.61,False
2022-07-20,102900011008164,4.76,False
2022-07-20,102900011009970,5.71,False
2022-07-20,102900011012994,3.05,False
2022-07-20,102900011016701,8.91,False
2022-07-20,102900011022764,6.55,False
2022-07-20,102900011023464,5.04,False
2022-07-20,102900011030912,2.29,False
2022-07-20,102900011030929,1.51,False
2022-07-20,102900011031100,1.9,False
2022-07-20,102900011031582,2.88,False
2022-07-20,102900011031995,1.56,False
2022-07-20,102900011032022,1.46,False
2022-07-20,102900011032206,1.78,False
2022-07-20,102900011032213,2.07,False
2022-07-20,102900011032220,3.47,False
2022-07-20,102900011032237,1.4,False
2022-07-20,102900011032244,1.9,False
2022-07-20,102900011032251,3.62,False
2022-07-20,102900011032343,13.22,False
2022-07-20,102900011032367,11.16,False
2022-07-20,102900011032848,1.11,False
2022-07-20,102900011033906,0.99,False
2022-07-20,102900011033920,3.84,False
2022-07-20,102900011033944,5.27,False
2022-07-20,102900011034026,6.19,False
2022-07-20,102900011034262,2.03,False
2022-07-20,102900051000944,14.71,True
2022-07-20,102900051004294,5.0,False
2022-07-20,102900051009336,12.25,False
2022-07-20,102900051010455,3.51,False
2022-07-20,106949711300259,1.85,False
2022-07-20,106973990980123,1.67,False
2022-07-21,102900005115762,1.85,False
2022-07-21,102900005115779,4.3,False
2022-07-21,102900005115786,1.82,False
2022-07-21,102900005115793,12.86,False
2022-07-21,102900005115823,5.73,False
2022-07-21,102900005115908,6.97,False
2022-07-21,102900005115946,1.94,False
2022-07-21,102900005115960,2.0,False
2022-07-21,102900005115984,4.7,False
2022-07-21,102900005116042,7.0,False
2022-07-21,102900005116219,5.27,False
2022-07-21,102900005116226,10.69,False
2022-07-21,102900005116257,3.45,False
2022-07-21,102900005116509,2.43,False
2022-07-21,102900005116530,14.71,True
2022-07-21,102900005116714,5.94,False
2022-07-21,102900005116899,6.5,False
2022-07-21,102900005118817,8.91,False
2022-07-21,102900005118824,14.25,False
2022-07-21,102900005118831,2.84,False
2022-07-21,102900005119975,2.0,False
2022-07-21,102900005125808,14.71,True
2022-07-21,102900011000328,8.85,False
2022-07-21,102900011001561,1.33,False
2022-07-21,102900011001691,7.14,False
2022-07-21,102900011001806,3.08,False
2022-07-21,102900011007044,2.78,False
2022-07-21,102900011008164,5.04,False
2022-07-21,102900011009970,6.0,False
2022-07-21,102900011016701,8.92,False
2022-07-21,102900011022764,6.55,False
2022-07-21,102900011023464,5.04,False
2022-07-21,102900011030912,2.05,False
2022-07-21,102900011031100,2.1,False
2022-07-21,102900011031582,2.86,False
2022-07-21,102900011031995,1.52,False
2022-07-21,102900011032022,1.57,False
2022-07-21,102900011032206,1.78,False
2022-07-21,102900011032213,2.18,False
2022-07-21,102900011032220,3.47,False
2022-07-21,102900011032237,1.26,False
2022-07-21,102900011032244,2.09,False
2022-07-21,102900011032251,4.0,False
2022-07-21,102900011032343,13.15,False
2022-07-21,102900011033906,1.16,False
2022-07-21,102900011033920,3.15,False
2022-07-21,102900011033937,6.29,False
2022-07-21,102900011033944,5.8,False
2022-07-21,102900011034262,2.12,False
2022-07-21,102900011034330,1.0,False
2022-07-21,102900011034569,8.5,False
2022-07-21,102900051000463,4.51,False
2022-07-21,102900051000944,14.71,True
2022-07-21,102900051004294,5.78,False
2022-07-21,102900051009336,12.15,False
2022-07-21,102900051010455,3.6,False
2022-07-21,106949711300259,1.86,False
2022-07-21,106973990980123,1.67,False
2022-07-22,102900005115762,1.85,False
2022-07-22,102900005115779,4.3,False
2022-07-22,102900005115786,1.84,False
2022-07-22,102900005115793,11.28,False
2022-07-22,102900005115823,5.52,False
2022-07-22,102900005115908,6.97,False
2022-07-22,102900005115946,2.04,False
2022-07-22,102900005115984,4.7,False
2022-07-22,102900005116219,5.27,False
2022-07-22,102900005116226,10.69,False
2022-07-22,102900005116257,3.83,False
2022-07-22,102900005116509,3.22,False
2022-07-22,102900005116530,14.71,True
2022-07-22,102900005116714,6.0,False
2022-07-22,102900005116899,6.49,False
2022-07-22,102900005118817,8.57,False
2022-07-22,102900005118824,14.34,False
2022-07-22,102900005118831,3.03,False
2022-07-22,102900005119975,2.0,False
2022-07-22,102900005125808,14.71,True
2022-07-22,102900005125815,6.02,False
2022-07-22,102900011000328,8.64,False
2022-07-22,102900011001219,10.52,False
2022-07-22,102900011001561,1.31,False
2022-07-22,102900011001691,6.61,False
2022-07-22,102900011008164,4.65,False
2022-07-22,102900011009970,6.14,False
2022-07-22,102900011013274,3.41,False
2022-07-22,102900011016701,9.07,False
2022-07-22,102900011022764,6.55,False
2022-07-22,102900011023464,5.03,False
2022-07-22,102900011027479,10.11,False
2022-07-22,102900011030929,1.54,False
2022-07-22,102900011031100,1.9,False
2022-07-22,102900011031582,2.85,False
2022-07-22,102900011031995,1.52,False
2022-07-22,102900011032022,1.7,False
2022-07-22,102900011032206,1.78,False
2022-07-22,102900011032213,2.18,False
2022-07-22,102900011032220,3.43,False
2022-07-22,102900011032237,1.21,False
2022-07-22,102900011032244,2.23,False
2022-07-22,102900011032251,4.0,False
2022-07-22,102900011032343,14.2,False
2022-07-22,102900011032848,1.11,False
2022-07-22,102900011033906,1.35,False
2022-07-22,102900011033920,3.15,False
2022-07-22,102900011033937,6.86,False
2022-07-22,102900011033944,5.92,False
2022-07-22,102900011034262,2.35,False
2022-07-22,102900011034330,1.0,False
2022-07-22,102900011034569,8.5,False
2022-07-22,102900051000944,14.71,True
2022-07-22,102900051004294,11.49,False
2022-07-22,102900051010455,3.6,False
2022-07-22,106949711300259,1.89,False
2022-07-22,106973990980123,1.67,False
2022-07-23,102900005115762,1.86,False
2022-07-23,102900005115779,4.33,False
2022-07-23,102900005115786,1.88,False
2022-07-23,102900005115793,11.2,False
2022-07-23,102900005115823,5.52,False
2022-07-23,102900005115908,7.0,False
2022-07-23,102900005115946,2.05,False
2022-07-23,102900005115960,1.0,False
2022-07-23,102900005115984,4.56,False
2022-07-23,102900005116042,3.0,False
2022-07-23,102900005116219,4.49,False
2022-07-23,102900005116226,10.69,False
2022-07-23,102900005116257,3.85,False
2022-07-23,102900005116509,2.4,False
2022-07-23,102900005116530,14.71,True
2022-07-23,102900005116714,6.0,False
2022-07-23,102900005116899,6.67,False
2022-07-23,102900005116943,13.0,False
2022-07-23,102900005117209,5.01,False
2022-07-23,102900005118817,8.31,False
2022-07-23,102900005118824,14.3,False
2022-07-23,102900005118831,3.12,False
2022-07-23,102900005119975,2.0,False
2022-07-23,102900005125815,6.02,False
2022-07-23,102900011000328,9.64,False
2022-07-23,102900011001219,10.52,False
2022-07-23,102900011001806,3.37,False
2022-07-23,102900011006955,8.6,False
2022-07-23,102900011008164,4.53,False
2022-07-23,102900011009970,6.11,False
2022-07-23,102900011013274,3.38,False
2022-07-23,102900011016701,6.17,False
2022-07-23,102900011022764,6.52,False
2022-07-23,102900011023464,5.03,False
2022-07-23,102900011027479,10.33,False
2022-07-23,102900011030912,2.6,False
2022-07-23,102900011031100,1.96,False
2022-07-23,102900011031582,2.85,False
2022-07-23,102900011031995,2.06,False
2022-07-23,102900011032022,1.46,False
2022-07-23,102900011032206,1.78,False
2022-07-23,102900011032213,2.18,False
2022-07-23,102900011032220,3.43,False
2022-07-23,102900011032237,1.22,False
2022-07-23,102900011032244,1.68,False
2022-07-23,102900011032343,14.2,False
2022-07-23,102900011032367,12.22,False
2022-07-23,102900011032848,1.11,False
2022-07-23,102900011033906,1.39,False
2022-07-23,102900011033920,3.15,False
2022-07-23,102900011033937,6.97,False
2022-07-23,102900011033944,5.88,False
2022-07-23,102900011034026,5.77,False
2022-07-23,102900011034262,2.46,False
2022-07-23,102900011034330,2.7,False
2022-07-23,102900011034569,8.5,False
2022-07-23,102900051000463,4.5,False
2022-07-23,102900051000944,14.71,True
2022-07-23,102900051010455,3.6,False
2022-07-23,106949711300259,2.09,False
2022-07-23,106973990980123,1.67,False
2022-07-24,102900005115250,0.51,False
2022-07-24,102900005115762,1.88,False
2022-07-24,102900005115779,4.5,False
2022-07-24,102900005115786,1.87,False
2022-07-24,102900005115793,11.02,False
2022-07-24,102900005115823,5.18,False
2022-07-24,102900005115908,6.98,False
2022-07-24,102900005115946,1.97,False
2022-07-24,102900005115984,4.8,False
2022-07-24,102900005116226,9.44,False
2022-07-24,102900005116257,4.56,False
2022-07-24,102900005116509,2.53,False
2022-07-24,102900005116530,14.71,True
2022-07-24,102900005116714,5.63,False
2022-07-24,102900005116899,6.43,False
2022-07-24,102900005116943,14.71,True
2022-07-24,102900005117209,3.08,False
2022-07-24,102900005118817,7.77,False
2022-07-24,102900005118824,14.36,False
2022-07-24,102900005118831,3.21,False
2022-07-24,102900005119975,2.0,False
2022-07-24,102900005125808,9.43,False
2022-07-24,102900011000328,7.63,False
2022-07-24,102900011001219,5.44,False
2022-07-24,102900011001561,1.33,False
2022-07-24,102900011001806,3.47,False
2022-07-24,102900011006955,10.7,False
2022-07-24,102900011008164,4.54,False
2022-07-24,102900011009970,6.04,False
2022-07-24,102900011013274,3.95,False
2022-07-24,102900011016701,6.54,False
2022-07-24,102900011022764,6.34,False
2022-07-24,102900011023464,5.55,False
2022-07-24,102900011030929,1.5,False
2022-07-24,102900011031100,2.03,False
2022-07-24,102900011031582,2.88,False
2022-07-24,102900011031995,1.97,False
2022-07-24,102900011032022,1.6,False
2022-07-24,102900011032213,2.98,False
2022-07-24,102900011032220,3.86,False
2022-07-24,102900011032237,1.51,False
2022-07-24,102900011032244,2.86,False
2022-07-24,102900011032343,10.77,False
2022-07-24,102900011032367,11.3,False
2022-07-24,102900011032848,1.11,False
2022-07-24,102900011033906,1.4,False
2022-07-24,102900011033920,4.57,False
2022-07-24,102900011033937,7.36,False
2022-07-24,102900011033944,3.83,False
2022-07-24,102900011034262,2.35,False
2022-07-24,102900011034330,3.06,False
2022-07-24,102900051000944,14.71,True
2022-07-24,102900051009336,11.71,False
2022-07-24,102900051010455,3.6,False
